"player","tournament id","Player_initial_last","player id","DK_Hole_FP","DK_Streak_Bonus_FP","FD_Hole_FP","FD_Streak_Bonus_FP","tournament name","season","final position","DK_Finish_FP","FD_Finish_FP","DK_Total_FP","FD_Total_FP","major","made_cut","course","SD_Hole_FP","SD_Streak_Bonus_FP","SD_Finish_FP","SD_Total_FP","date","Finish","Score","sg_putt","sg_arg","sg_app","sg_ott","sg_t2g","sg_total","place"
"Alex Cejka",401056549,"A. Cejka",512,29,0,27.6,5,"Travelers Championship",2019,NA,0,0,29,32.6,0,0,"TPC River Highlands - Cromwell, CT",34,0,0,34,2019-06-23,"MDF","3",-0.73,-0.18,0.74,-1.06,-0.5,-1.23,"-"
"Alex Cejka",401056555,"A. Cejka",512,26.5,0,25,5.6,"RBC Canadian Open",2019,NA,0,0,26.5,30.6,0,0,"Hamilton - Hamilton, Ontario, Canada",33,0,0,33,2019-06-09,"CUT","-1",-0.81,-0.11,0.62,0.28,0.79,-0.02,"-"
"Alex Cejka",401056557,"A. Cejka",512,28,0,26.1,5,"Rocket Mortgage Classic",2019,NA,0,0,28,31.1,0,0,"Detroit Golf Club - Detroit, MI",32,0,0,32,2019-06-30,"CUT","-1",-1.15,-0.23,0.17,-0.12,-0.18,-1.34,"-"
"Alex Cejka",401056558,"A. Cejka",512,29,0,27.6,10,"3M Open",2019,NA,0,0,29,37.6,0,0,"TPC Twin Cities - Blaine, MN",34,0,0,34,2019-07-07,"CUT","-2",-0.01,0.07,-0.35,0.16,-0.12,-0.13,"-"
"Alex Cejka",401148233,"A. Cejka",512,17.5,0,13.8,10,"A Military Tribute at The Greenbrier",2020,NA,0,0,17.5,23.8,0,0,"Old White Course - White Sulphur Springs, WV",23,0,0,23,2019-09-15,"CUT","5",-2.45,0.52,0.03,-1.66,-1.11,-3.57,"-"
"Alex Cejka",401148234,"A. Cejka",512,56.5,3,51.7,15.9,"Sanderson Farms Championship",2020,61,0,0,59.5,67.6,0,1,"Country Club of Jackson - Jackson, MS",65,4,0,69,2019-09-22,"T61","-2",-0.32,0.16,-0.37,-0.18,-0.39,-0.71,"61"
"Alex Cejka",401148237,"A. Cejka",512,13,0,12.7,0,"Houston Open",2020,NA,0,0,13,12.7,0,0,"Golf Club of Houston - Houston, TX",18,0,0,18,2019-10-13,"WD","-1",-1.34,0.67,1.76,-0.58,1.85,0.51,"-"
"Alex Cejka",401148240,"A. Cejka",512,55,3,50.6,9.9,"Bermuda Championship",2020,58,0,0,58,60.5,0,1,"Port Royal GC - Southampton Parish, Bermuda",66,7,0,73,2019-11-03,NA,NA,NA,NA,NA,NA,NA,NA,"58"
"Alex Cejka",401148243,"A. Cejka",512,72.5,3,67.5,16.4,"The RSM Classic",2020,35,2,1,77.5,84.9,0,1,"Sea Island - Sea Island, GA",73,3,0,76,2019-11-24,"T35","-8",-1.54,-0.01,0.91,0.35,1.26,-0.28,"35"
"Alex Cejka",401155422,"A. Cejka",512,65.5,0,59.4,19.6,"AT&T Pebble Beach Pro-Am",2020,32,2,1,67.5,80,0,1,"Spyglass Hill - Pebble Beach, CA",63,3,0,66,2020-02-08,"T32","-3",0.44,1.93,0.21,0.1,2.24,2.68,"32"
"Alex Cejka",401155425,"A. Cejka",512,58,6,55.2,16.2,"Puerto Rico Open",2020,60,0,0,64,71.4,0,1,"Grand Reserve Country Club - Rio Grande, Puerto Rico",68,8,0,76,2020-02-22,NA,NA,NA,NA,NA,NA,NA,NA,"60"
"Alex Cejka",401155472,"A. Cejka",512,72,6,68,25.1,"3M Open",2020,46,1,0,79,93.1,0,1,"TPC Twin Cities - Blaine, MN",72,10,0,82,2020-07-26,"T46","-8",0.49,0.89,-0.61,-0.21,0.07,0.55,"46"
"Alex Cejka",401219480,"A. Cejka",512,22,0,19.4,5,"Corales Puntacana Resort & Club Championship",2021,NA,0,0,22,24.4,0,0,"Corales Puntacana GC - Punta Cana, Dominican Republic",28,0,0,28,2020-09-27,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Alex Cejka",401219793,"A. Cejka",512,21,0,17.9,0,"Safeway Open",2021,NA,0,0,21,17.9,0,0,"Silverado - Napa, CA",26,0,0,26,2020-09-13,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Alex Cejka",401219799,"A. Cejka",512,14.5,0,9.3,10,"Bermuda Championship",2021,NA,0,0,14.5,19.3,0,0,"Port Royal GC - Southampton Parish, Bermuda",17,0,0,17,2020-11-01,NA,NA,NA,NA,NA,NA,NA,NA,"-"
"Alex Cejka",401243008,"A. Cejka",512,56,0,49.7,9,"Corales Puntacana Resort & Club Championship",2021,43,1,0,57,58.7,0,1,"Corales Puntacana GC - Punta Cana, Dominican Republic",NA,NA,NA,NA,2021-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Alex Noren",401056501,"A. Noren",3832,71.5,6,67.3,19.5,"The CJ Cup @ Nine Bridges",2019,18,5,4,82.5,90.8,0,1,"Nine Bridges - Seoul, South Korea",71,10,2,83,2018-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Alex Noren",401056502,"A. Noren",3832,58,3,50.3,14.8,"WGC-HSBC Champions",2019,18,5,4,66,69.1,0,1,"Sheshan International - Shanghai, China",64,6,2,72,2018-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Alex Noren",401056512,"A. Noren",3832,34.5,0,28.7,10.2,"Farmers Insurance Open",2019,NA,0,0,34.5,38.9,0,0,"Torrey Pines - La Jolla, CA",29,3,0,32,2019-02-27,"CUT","E",-1.43,0.62,-1.97,-1.59,-2.94,-4.37,NA
"Alex Noren",401056513,"A. Noren",3832,65,0,59.8,4.6,"Waste Management Phoenix Open",2019,44,1,0,66,64.4,0,1,"TPC Scottsdale - Scottsdale, AZ",66,3,0,69,2019-02-03,"T44","-4",0.27,-0.1,0.64,-0.29,0.24,0.51,NA
"Alex Noren",401056516,"A. Noren",3832,41.5,0,31.4,10,"WGC-Mexico Championship",2019,62,0,0,41.5,41.4,0,1,"Chapultepec - Mexico City, Mexico",47,0,0,47,2019-02-24,"T62","9",-1.57,0.6,-1.15,-0.27,-0.82,-2.39,NA
"Alex Noren",401056520,"A. Noren",3832,12,0,6.7,10,"The Honda Classic",2019,NA,0,0,12,16.7,0,0,"PGA National - Palm Beach Gardens, FL",16,0,0,16,2019-03-03,"CUT","9",-2.27,-0.76,-0.4,0.12,-1.04,-3.32,NA
"Alex Noren",401056522,"A. Noren",3832,26.5,0,22.6,5.6,"The Players Championship",2019,NA,0,0,26.5,28.2,0,0,"TPC Sawgrass - Ponte Vedra Beach, FL",28,0,0,28,2019-03-17,"CUT","2",-0.09,0.57,-0.95,-0.95,-1.34,-1.42,NA
"Alex Noren",401056527,"A. Noren",3832,44.5,0,33.5,10,"Masters Tournament",2019,62,0,0,44.5,43.5,1,1,"Augusta National - Augusta, GA",49,0,0,49,2019-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Alex Noren",401056528,"A. Noren",3832,71.5,0,62.5,38.8,"RBC Heritage",2019,28,3,2,74.5,103.3,0,1,"Harbour Town - Hilton Head, SC",63,9,0,72,2019-04-21,"T28","-4",0.58,-0.35,1.23,-0.25,0.63,1.22,NA
"Alex Noren",401056545,"A. Noren",3832,68,5,64.3,21.2,"Wyndham Championship",2019,60,0,0,73,85.5,0,1,"Sedgefield - Greensboro, NC",72,0,0,72,2019-08-04,"T60","-7",-0.55,0.3,0.1,0.05,0.45,-0.1,NA
"Alex Noren",401056547,"A. Noren",3832,61.5,0,57,19.2,"The Open",2019,11,6,5,67.5,81.2,1,1,"Royal Portrush - Portrush, Northern Ireland",63,6,3,72,2019-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Alex Noren",401056551,"A. Noren",3832,73.5,3,70.3,19.2,"AT&T Byron Nelson",2019,35,2,1,78.5,90.5,0,1,"Trinity Forest - Dallas, TX",75,6,0,81,2019-05-12,"T35","-10",0.91,0.11,-1.09,0.88,-0.1,0.81,NA
"Alex Noren",401056552,"A. Noren",3832,42,0,33.5,5,"PGA Championship",2019,54,0,0,42,38.5,1,1,"Bethpage - Farmingdale, NY",44,0,0,44,2019-05-19,"T54","9",0.33,0.05,-0.8,0.8,0.05,0.38,NA
"Alex Noren",401056554,"A. Noren",3832,68.5,3,57.8,22,"The Memorial Tournament pres. by Nationwide",2019,41,1,0,72.5,79.8,0,1,"Muirfield Village - Dublin, OH",61,3,0,64,2019-06-02,"T41","-1",-0.1,0.73,-0.43,0.1,0.4,0.31,NA
"Alex Noren",401056555,"A. Noren",3832,43.5,0,39,1.8,"RBC Canadian Open",2019,63,0,0,43.5,40.8,0,1,"Hamilton - Hamilton, Ontario, Canada",47,0,0,47,2019-06-09,"T63","2",-1.28,1.47,-1.08,0.17,0.55,-0.73,NA
"Alex Noren",401056556,"A. Noren",3832,27.5,0,21.8,19.6,"U.S. Open",2019,NA,0,0,27.5,41.4,1,0,"Pebble Beach - Pebble Beach, CA",23,3,0,26,2019-06-16,"CUT","5",-1.78,-0.49,0.89,0.5,0.91,-0.87,NA
"Alex Noren",401056559,"A. Noren",3832,72.5,6,66.4,20.6,"WGC-FedEx St. Jude Classic",2019,12,6,5,84.5,92,0,1,"TPC Southwind, Memphis, TN",68,9,3,80,2019-07-28,"T12","-6",0.98,0.39,-0.8,0.43,0.02,1,NA
"Alex Noren",401077167,"A. Noren",3832,93.5,8,84.9,31.2,"Hero World Challenge",2019,8,9,8,110.5,124.1,0,1,"Albany - New Providence, Bahamas",74,9,6,89,2018-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Alex Noren",401148240,"A. Noren",3832,77.5,5,76.4,28.2,"Bermuda Championship",2020,15,6,5,88.5,109.6,0,1,"Port Royal GC - Southampton Parish, Bermuda",79,9,3,91,2019-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Alex Noren",401148243,"A. Noren",3832,84,11,76.2,18.8,"The RSM Classic",2020,10,7,6,102,101,0,1,"Sea Island - Sea Island, GA",82,3,4,89,2019-11-24,"T10","-13",0.23,0.89,0.54,-0.37,1.06,1.29,NA
"Alex Noren",401155418,"A. Noren",3832,60,6,55.9,17,"Sony Open in Hawaii",2020,32,2,1,68,73.9,0,1,"Waialae CC - Honolulu, HI",NA,NA,NA,NA,2020-01-12,"T32","-3",-0.95,0.46,0.87,0.52,1.86,0.9,NA
"Alex Noren",401155419,"A. Noren",3832,90,8,88.1,24.9,"The American Express",2020,14,6,5,104,118,0,1,"La Quinta CC - La Quinta, CA",84,16,3,103,2020-01-18,"T14","-17",-0.1,1.02,0.91,0.56,2.48,2.39,NA
"Alex Noren",401155422,"A. Noren",3832,66,3,58.9,16.4,"AT&T Pebble Beach Pro-Am",2020,32,2,1,71,76.3,0,1,"Spyglass Hill - Pebble Beach, CA",64,3,0,67,2020-02-08,"T32","-3",2.11,0.82,-0.92,0.28,0.17,2.28,NA
"Alex Noren",401155423,"A. Noren",3832,60,0,48.6,19.6,"The Genesis Invitational",2020,59,0,0,60,68.2,0,1,"Riviera - Pacific Palisades, CA",52,3,0,55,2020-02-15,"T59","4",0.03,-0.7,0.46,-0.55,-0.79,-0.76,NA
"Alex Noren",401155425,"A. Noren",3832,30,0,26.7,9.6,"Puerto Rico Open",2020,NA,0,0,30,36.3,0,0,"Grand Reserve Country Club - Rio Grande, Puerto Rico",32,3,0,35,2020-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Alex Noren",401155427,"A. Noren",3832,28.5,0,19.6,15,"Arnold Palmer Invitational Pres. by Mastercard",2020,NA,0,0,28.5,34.6,0,0,"Bay Hill - Orlando, FL",20,0,0,20,2020-03-07,"CUT","6",-0.58,2.13,-0.94,-2.3,-1.1,-1.68,NA
"Alex Noren",401155459,"A. Noren",3832,57.5,0,49.6,5.6,"Charles Schwab Challenge",2020,60,0,0,57.5,55.2,0,1,"Colonial - Ft. Worth, TX",59,0,0,59,2020-06-14,"T60","1",-0.25,-0.18,-0.51,0.13,-0.57,-0.81,NA
"Alex Noren",401155460,"A. Noren",3832,23.5,0,20.4,0,"Rocket Mortgage Classic",2020,NA,0,0,23.5,20.4,0,0,"Detroit Golf Club - Detroit, MI",31,0,0,31,2020-07-05,"CUT","1",-0.1,-0.81,-1.21,-0.29,-2.31,-2.41,NA
"Alex Noren",401155461,"A. Noren",3832,18.5,0,12.9,0,"The Memorial Tournament pres. by Nationwide",2020,NA,0,0,18.5,12.9,0,0,"Muirfield Village - Dublin, OH",21,0,0,21,2020-07-19,"CUT","6",-1.13,0.41,-0.07,-0.68,-0.34,-1.47,NA
"Alex Noren",401155472,"A. Noren",3832,80.5,14,80.9,15,"3M Open",2020,3,18,18,112.5,113.9,0,1,"TPC Twin Cities - Blaine, MN",85,17,11,113,2020-07-26,"T3","-16",1.71,-0.01,0.4,0.44,0.84,2.55,NA
"Alex Noren",401155474,"A. Noren",3832,84,8,82.7,30,"The Northern Trust",2020,8,9,8,101,120.7,0,1,"TPC Boston - Norton, MA",80,9,6,95,2020-08-23,"T8","-15",1.3,1.02,0.17,-0.37,0.83,2.13,NA
"Alex Noren",401155475,"A. Noren",3832,43.5,0,34.5,15.6,"BMW Championship",2020,40,2,1,45.5,51.1,0,1,"Olympia Fields Country Club - Olympia Fields, IL",47,0,0,47,2020-08-30,"T40","8",0.17,0.28,0.32,-0.96,-0.36,-0.18,NA
"Alex Noren",401219333,"A. Noren",3832,44,0,34,10.6,"U.S. Open",2021,17,5,4,49,48.6,1,1,"Winged Foot GC - Mamaroneck, NY",48,0,2,50,2020-09-20,"T17","8",1.61,0.03,0.97,-0.54,0.45,2.07,NA
"Alex Noren",401219481,"A. Noren",3832,66.5,0,60.9,19.2,"PGA Championship",2020,22,4,3,70.5,83.1,1,1,"TPC Harding Park - San Francisco, CA",65,6,1,72,2020-08-09,"T22","-4",0.88,0.9,-0.31,0.07,0.65,1.53,NA
"Alex Noren",401219498,"A. Noren",3832,89,11,84.2,30.8,"RBC Heritage",2020,21,4,3,104,118,0,1,"Harbour Town - Hilton Head, SC",78,12,1,91,2020-06-21,"T21","-14",1.32,0.86,-0.34,-0.4,0.12,1.44,NA
"Alex Noren",401219796,"A. Noren",3832,29,0,16,5,"The CJ Cup @ Shadow Creek",2021,76,0,0,29,21,0,1,"Shadow Creek GC - Las Vegas, NV",37,0,0,37,2020-10-18,"76","17",-0.87,-0.99,-1.48,-1.58,-4.05,-4.92,NA
"Alex Noren",401219797,"A. Noren",3832,89,6,85.5,35.9,"The ZOZO Championship",2021,17,5,4,100,125.4,0,1,"Sherwood CC - Thousand Oaks, CA",78,13,2,93,2020-10-25,"T17","-15",0.33,1.45,-0.55,-0.23,0.68,1.01,NA
"Alex Noren",401219800,"A. Noren",3832,20.5,0,13.6,10,"Houston Open",2021,NA,0,0,20.5,23.6,0,0,"Memorial Park GC - Houston, TX",16,0,0,16,2020-11-08,"CUT","8",0.65,-0.1,-2.12,-0.62,-2.83,-2.19,NA
"Alex Noren",401219801,"A. Noren",3832,77.5,3,75.1,15.7,"The RSM Classic",2021,18,5,4,85.5,94.8,0,1,"Sea Island - Sea Island, GA",79,10,2,91,2020-11-22,"T18","-12",0.7,0.78,0.43,0.39,1.59,2.29,NA
"Alex Noren",401219802,"A. Noren",3832,30.5,0,26.3,9,"Mayakoba Golf Classic",2021,NA,0,0,30.5,35.3,0,0,"El Camaleon - Playa del Carmen, Mexico",28,3,0,31,2020-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Alex Noren",401242998,"A. Noren",3832,61.5,0,55.7,10.2,"Farmers Insurance Open",2021,37,2,1,63.5,66.9,0,1,"Torrey Pines - La Jolla, CA",NA,NA,NA,NA,2021-01-31,"T37","-2",-0.11,0.35,-0.49,-0.34,-0.48,-0.59,NA
"Alex Noren",401243000,"A. Noren",3832,17,0,11.8,0,"AT&T Pebble Beach Pro-Am",2021,NA,0,0,17,11.8,0,0,"Pebble Beach - Pebble Beach, CA",NA,NA,NA,NA,2021-02-14,"CUT","6",-0.85,-0.64,-0.82,-1.43,-2.89,-3.74,NA
"Alex Noren",401243001,"A. Noren",3832,66.5,3,62.2,16.4,"The Genesis Invitational",2021,12,6,5,75.5,83.6,0,1,"Riviera - Pacific Palisades, CA",NA,NA,NA,NA,2021-02-21,"T12","-5",0.41,0.07,0.91,0.2,1.19,1.6,NA
"Alex Noren",401243401,"A. Noren",3832,72,0,68,15.4,"The American Express",2021,40,2,1,74,84.4,0,1,"La Quinta CC - La Quinta, CA",NA,NA,NA,NA,2021-01-24,"T40","-8",-0.87,-0.16,0.83,-0.1,0.58,-0.29,NA
"Alex Prugh",401056252,"A. Prugh",3322,72.5,0,66.3,15.2,"Safeway Open",2019,33,2,1,74.5,82.5,0,1,"Silverado - Napa, CA",69,3,0,72,2018-10-07,"T33","-6",-0.19,0.02,-0.35,1.38,1.04,0.86,"33"
"Alex Prugh",401056503,"A. Prugh",3322,63.5,3,59.9,5.9,"Sanderson Farms Championship",2019,39,2,1,68.5,66.8,0,1,"Country Club of Jackson - Jackson, MS",71,4,0,75,2018-10-28,"T39","-6",-1.11,0.13,1.31,0.22,1.67,0.55,"39"
"Alex Prugh",401056504,"A. Prugh",3322,68.5,3,63.9,11.1,"Shriners Hospital for Children Open",2019,57,0,0,71.5,75,0,1,"TPC Summerlin - Las Vegas, NV",69,7,0,76,2018-11-04,"T57","-6",-1.39,-0.26,0.62,0.75,1.11,-0.28,"57"
"Alex Prugh",401056505,"A. Prugh",3322,21,0,15.5,10,"Mayakoba Golf Classic",2019,NA,0,0,21,25.5,0,0,"El Camaleon - Playa del Carmen, Mexico",22,0,0,22,2018-11-11,NA,NA,NA,NA,NA,NA,NA,NA,"-"
"Alex Prugh",401056506,"A. Prugh",3322,32.5,3,29.4,11.4,"The RSM Classic",2019,NA,0,0,35.5,40.8,0,0,"Sea Island - Sea Island, GA",29,3,0,32,2018-11-18,"CUT","-1",-0.16,-0.55,1.4,1.19,2.04,1.88,"-"
"Alex Prugh",401056510,"A. Prugh",3322,79.5,3,69.7,17.8,"Sony Open in Hawaii",2019,51,0,0,82.5,87.5,0,1,"Waialae CC - Honolulu, HI",NA,NA,NA,NA,2019-01-13,"T51","-6",-0.58,-0.33,0.86,0.31,0.84,0.26,"51"
"Alex Prugh",401056511,"A. Prugh",3322,52.5,6,49,11.4,"Desert Classic",2019,NA,0,0,58.5,60.4,0,0,"La Quinta CC - La Quinta, CA",53,3,0,56,2019-01-20,"CUT","-5",-3.82,0.16,0.73,0.21,1.09,-2.73,"-"
"Alex Prugh",401056512,"A. Prugh",3322,35.5,0,31.5,15.2,"Farmers Insurance Open",2019,NA,0,0,35.5,46.7,0,0,"Torrey Pines - La Jolla, CA",31,3,0,34,2019-02-27,"CUT","-2",0.14,1.78,-3.58,-1.72,-3.51,-3.37,"-"
"Alex Prugh",401056514,"A. Prugh",3322,59,0,54.3,15.2,"AT&T Pebble Beach Pro-Am",2019,53,0,0,59,69.5,0,1,"Spyglass Hill - Pebble Beach, CA",66,3,0,69,2019-02-11,"T53","-3",0.84,-0.86,-1.13,0.41,-1.58,-0.74,"53"
"Alex Prugh",401056517,"A. Prugh",3322,25,0,19.2,15.6,"Puerto Rico Open",2019,NA,0,0,25,34.8,0,0,"Coco Beach - Rio Grande, Puero Rico",22,0,0,22,2019-02-24,NA,NA,NA,NA,NA,NA,NA,NA,"-"
"Alex Prugh",401056520,"A. Prugh",3322,19.5,0,14.5,5,"The Honda Classic",2019,NA,0,0,19.5,19.5,0,0,"PGA National - Palm Beach Gardens, FL",19,0,0,19,2019-03-03,"CUT","6",0.53,-1.96,-0.44,0.05,-2.35,-1.82,"-"
"Alex Prugh",401056523,"A. Prugh",3322,21.5,0,17.5,5.6,"Valspar Championship",2019,NA,0,0,21.5,23.1,0,0,"Innisbrook - Palm Harbor, FL",23,0,0,23,2019-03-24,"CUT","4",0.17,-0.43,0.01,-0.63,-1.04,-0.88,"-"
"Alex Prugh",401056525,"A. Prugh",3322,67,6,64,10.2,"Corales Puntacana Resort & Club Championship",2019,33,2,1,75,75.2,0,1,"Corales Puntacana GC - Punta Cana, Dominican Republic",74,11,0,85,2019-03-31,NA,NA,NA,NA,NA,NA,NA,NA,"33"
"Alex Prugh",401056526,"A. Prugh",3322,21.5,0,17.4,5,"Valero Texas Open",2019,NA,0,0,21.5,22.4,0,0,"TPC San Antonio - San Antonio, TX",26,0,0,26,2019-04-07,"CUT","5",-1.53,-0.57,-0.33,-0.59,-1.49,-3.02,"-"
"Alex Prugh",401056545,"A. Prugh",3322,41.5,0,36.9,5.2,"Wyndham Championship",2019,NA,0,0,41.5,42.1,0,0,"Sedgefield - Greensboro, NC",35,3,0,38,2019-08-04,"MDF","-1",-0.02,-1.13,0.86,-1.07,-1.34,-1.35,"-"
"Alex Prugh",401056546,"A. Prugh",3322,97.5,3,88.5,36.2,"Barbasol Championship",2019,29,3,2,103.5,126.7,0,1,"Keene Trace - Nicholasville, KY",79,9,0,88,2019-07-21,"T29","-14",0.99,-0.99,0.53,0.47,0.01,1,"29"
"Alex Prugh",401056548,"A. Prugh",3322,38.5,3,32.3,15.8,"John Deere Classic",2019,NA,0,0,41.5,48.1,0,0,"TPC Deere Run - Silvis, IL",33,3,0,36,2019-07-14,"CUT","-2",-0.91,-1.11,1.49,0.31,0.69,-0.23,"-"
"Alex Prugh",401056549,"A. Prugh",3322,70,11,64.9,25.1,"Travelers Championship",2019,20,5,4,86,94,0,1,"TPC River Highlands - Cromwell, CT",72,10,2,84,2019-06-23,"20","-7",0.47,0.62,-0.04,0.55,1.13,1.6,"20"
"Alex Prugh",401056550,"A. Prugh",3322,59,0,54.4,10.2,"Wells Fargo Championship",2019,31,2,1,61,65.6,0,1,"Quail Hollow - Charlotte, NC",62,3,0,65,2019-05-05,"T31","-2",0.71,-0.04,0.08,0.34,0.37,1.09,"31"
"Alex Prugh",401056551,"A. Prugh",3322,31.5,0,30.2,9.6,"AT&T Byron Nelson",2019,NA,0,0,31.5,39.8,0,0,"Trinity Forest - Dallas, TX",35,3,0,38,2019-05-12,"MDF","-2",-0.3,-0.46,-0.86,0.84,-0.48,-0.77,"-"
"Alex Prugh",401056555,"A. Prugh",3322,23,0,20.9,0,"RBC Canadian Open",2019,NA,0,0,23,20.9,0,0,"Hamilton - Hamilton, Ontario, Canada",30,0,0,30,2019-06-09,"CUT","1",-1.14,-0.95,-0.14,1.2,0.12,-1.02,"-"
"Alex Prugh",401056556,"A. Prugh",3322,71,0,65.4,29.4,"U.S. Open",2019,21,4,3,75,97.8,1,1,"Pebble Beach - Pebble Beach, CA",66,9,1,76,2019-06-16,"T21","-2",-0.16,0.42,0.44,1.02,1.88,1.72,"21"
"Alex Prugh",401056557,"A. Prugh",3322,29,0,27.6,9.6,"Rocket Mortgage Classic",2019,NA,0,0,29,37.2,0,0,"Detroit Golf Club - Detroit, MI",34,3,0,37,2019-06-30,"CUT","-2",-0.85,-0.43,0.78,-0.34,0.01,-0.84,"-"
"Alex Prugh",401056558,"A. Prugh",3322,27,0,23.3,0,"3M Open",2019,NA,0,0,27,23.3,0,0,"TPC Twin Cities - Blaine, MN",30,0,0,30,2019-07-07,"CUT","1",-2,-0.35,0.17,0.55,0.37,-1.63,"-"
"Alexander Bjork",401056502,"A. Bjork",9469,61,0,50.2,19.2,"WGC-HSBC Champions",2019,28,3,2,64,71.4,0,1,"Sheshan International - Shanghai, China",54,6,0,60,2018-10-28,NA,NA,NA,NA,NA,NA,NA,NA,"28"
"Alexander Bjork",401056516,"A. Bjork",9469,56,6,49.8,7.1,"WGC-Mexico Championship",2019,39,2,1,64,57.9,0,1,"Chapultepec - Mexico City, Mexico",60,4,0,64,2019-02-24,"T39","E",-0.27,0.45,0.21,-0.53,0.13,-0.14,"39"
"Alexander Bjork",401056547,"A. Bjork",9469,23.5,0,18.2,19,"The Open",2019,NA,0,0,23.5,37.2,1,0,"Royal Portrush - Portrush, Northern Ireland",19,3,0,22,2019-07-21,NA,NA,NA,NA,NA,NA,NA,NA,"-"
"Alexander Bjork",401056552,"A. Bjork",9469,7.5,0,-1.2,0.6,"PGA Championship",2019,NA,0,0,7.5,-0.6,1,0,"Bethpage - Farmingdale, NY",3,0,0,3,2019-05-19,"CUT","15",-0.75,-0.21,-3.28,-0.91,-4.4,-5.15,"-"
"Alexander Levy",401056502,"A. Levy",6041,61,0,51.4,25.2,"WGC-HSBC Champions",2019,28,3,2,64,78.6,0,1,"Sheshan International - Shanghai, China",54,3,0,57,2018-10-28,NA,NA,NA,NA,NA,NA,NA,NA,"28"
"Alexander Levy",401056547,"A. Levy",6041,26.5,0,22.7,9.6,"The Open",2019,NA,0,0,26.5,32.3,1,0,"Royal Portrush - Portrush, Northern Ireland",25,3,0,28,2019-07-21,NA,NA,NA,NA,NA,NA,NA,NA,"-"
"Alexander Noren",401243004,"A. Noren",3832,59.5,3,49.1,32,"Arnold Palmer Invitational",2021,49,1,0,63.5,81.1,0,1,"Bay Hill - Orlando, FL",NA,NA,NA,NA,2021-03-07,"T49","4",1.12,-0.4,-0.49,-0.19,-1.07,0.05,NA
"Alexander Noren",401243005,"A. Noren",3832,26,0,20.7,9.6,"The Players Championship",2021,NA,0,0,26,30.3,0,0,"TPC Sawgrass - Ponte Vedra Beach, FL",NA,NA,NA,NA,2021-03-14,"CUT","4",-0.32,-0.14,-0.92,0.31,-0.76,-1.08,NA
"Alexander Noren",401243006,"A. Noren",3832,49,0,44,5,"The Honda Classic",2021,46,1,0,50,49,0,1,"PGA National - Palm Beach Gardens, FL",NA,NA,NA,NA,2021-03-21,"T46","2",0.76,-0.08,-0.35,0.29,-0.15,0.61,NA
"Alvaro Ortiz",401056527,"A. Ortiz",10481,64.5,6,57.9,12,"Masters Tournament",2019,36,2,1,72.5,70.9,1,1,"Augusta National - Augusta, GA",61,3,0,64,2019-04-14,NA,NA,NA,NA,NA,NA,NA,NA,"36"
"Alvaro Ortiz",401056550,"A. Ortiz",10481,19.5,0,14.5,5.6,"Wells Fargo Championship",2019,NA,0,0,19.5,20.1,0,0,"Quail Hollow - Charlotte, NC",19,0,0,19,2019-05-05,"CUT","6",-0.37,-0.47,-0.07,-1,-1.54,-1.91,"-"
"Alvaro Ortiz",401056551,"A. Ortiz",10481,29,3,26.3,5.3,"AT&T Byron Nelson",2019,NA,0,0,32,31.6,0,0,"Trinity Forest - Dallas, TX",34,4,0,38,2019-05-12,"CUT","-1",0.72,-0.9,0.2,-0.16,-0.86,-0.14,"-"
"Alvaro Ortiz",401056554,"A. Ortiz",10481,22,0,17.1,5.6,"The Memorial Tournament pres. by Nationwide",2019,NA,0,0,22,22.7,0,0,"Muirfield Village - Dublin, OH",20,0,0,20,2019-06-02,"CUT","5",0.84,-0.64,-0.42,-2.13,-3.19,-2.35,"-"
"Alvaro Ortiz",401056558,"A. Ortiz",10481,34,3,29.1,10.8,"3M Open",2019,NA,0,0,37,39.9,0,0,"TPC Twin Cities - Blaine, MN",32,3,0,35,2019-07-07,"CUT","-1",0,-0.39,-0.27,0.02,-0.63,-0.63,"-"
"Alvaro Ortiz",401148242,"A. Ortiz",10481,73.5,3,64.2,23.8,"Mayakoba Golf Classic",2020,48,1,0,77.5,88,0,1,"El Camaleon - Playa del Carmen, Mexico",67,9,0,76,2019-11-18,NA,NA,NA,NA,NA,NA,NA,NA,"48"
"Anders Albertson",401056252,"A. Albertson",10357,29.5,0,24.8,9.6,"Safeway Open",2019,NA,0,0,29.5,34.4,0,0,"Silverado - Napa, CA",27,3,0,30,2018-10-07,"CUT","1",-0.86,-1.21,-0.08,0.17,-1.12,-1.98,"-"
